windexw0w1w2w3w4w5
14w14w"{'id': None, 'name': 'NDTV News'}"wwOver 17 Lakh Indians Tested HIV+ In last 10 Years By Unprotected Sex: RTI - NDTVwOver 17 lakh people contracted HIV in the country in the last 10 years due to unprotected intercourse, according to the data provided by National AIDS Control Organization in response to an RTI query.w2022-04-24T07:23:56Zw"A consistent decline in cases of transmission of HIV was seen, the data said. (Representational)
New Delhi: Over 17 lakh people contracted HIV in the country in the last 10 years due to unprotected … [+3231 chars]"
15w15w{'id': None, 'name': 'PINKVILLA'}wHimesh Mankadw"Box Office: KGF 2 enters the 300 cr club with 1.75 cr footfalls; Dangal & Bajrangi Bhaijaan top with 3.5 cr - PINKVILLA"w"Among all the Rs 300 crore films, KGF 2 has zoomed into the prestigious club with the lowest footfalls and that2019s a result of the constantly rising ticket prices. Read detailed analysis."w2022-04-24T07:16:28ZwAs you read this, KGF: Chapter 2 has entered the Rs 300 crore at the box office in the Hindi belts. The Yash fronted gangster drama has zoomed past the benchmark in a span of 11 days and is among the… [+4775 chars]
16w16w{'id': 'the-times-of-india', 'name': 'The Times of India'}wetimes.inw"Vir Das welcomes Will Smith to India with a joke: He can learn to start slapping comedians with legal cas - Times of India"w"Stand-up comedian and actor Vir Das, who is quite active on social media, has reacted to Will Smith’s recent visit"w2022-04-24T07:12:00Zw
17w17w{'id': None, 'name': 'The Indian Express'}wSoumyarendra BarikwExplained: Why has Ola Electric recalled over 1,400 scooters? - The Indian Expressw"This comes in the wake of dozens of incidents of two-wheelers catching fire, claiming at least four lives to date."w2022-04-24T07:06:05Zw"Ola Electric has recalled over 1,400 of its electric scooters in the wake of dozens of incidents of two-wheelers catching fire, claiming at least four lives to date.The firms response comes just days… [+3100 chars]"
18w18w{'id': None, 'name': 'The Logical Indian'}wAkanksha SaxenawOne In Three Diabetes Patients In India Have Blood Sugar Levels Under Control - ICMR Study - The Logical Indianw"The report was published on Friday in The Lancet (Diabetes and Endocrinology) stating only 7.7% of..."w2022-04-24T06:49:31Zw"A recent study funded by the Indian Council of Medical Research (ICMR) infers that only one in three diabetes patients in India have their blood sugar under control. Collaborating with Madras Diabete… [+3034 chars]"
19w19w{'id': 'the-times-of-india', 'name': 'The Times of India'}wTIMESOFINDIA.COMw"Small online payments helping build big digital economy; India sees digital transactions worth Rs 20k cr - Times of India"w"India News: Prime Minister Narendra Modi, on his monthly radio broadcast 'Mann Ki Baat', brought up topics of digital or cashless transactions, water preservation"w2022-04-24T06:40:00Zw"Small online payments helping build big digital economy; India sees digital transactions worth Rs 20k cr daily: PM Modi on Mann Ki Baat
<ul><li>News</li>
<li>India News</li>
<li>Small online payme… [+126 chars]"
20w261w{'id': 'the-times-of-india', 'name': 'The Times of India'}wBloombergw"The coming Russian struggle for new markets for its oil - Economic Times"w"So far, there has been little obvious impact on the volume of crude flowing from Russias export terminals. While seaborne shipments drifted lower during the first weeks after Russias invasion of Ukraine, there was no sudden collapse. And the rate of exports s…"w2022-04-24T08:50:00Zw"Russia can increase domestic energy consumption and boost exports to new markets after some unfriendly countries have rejected Russian oil. So says President Vladimir Putin. It sounds simple, but its… [+4697 chars]"
21w263w{'id': None, 'name': 'Team-BHP'}wTushar KelshikarwToyota trademarks 'Innova HYCROSS' name - Team-BHPw"Toyota has filed a trademark application for the 'Innova HYCROSS' name in India. It could be used for the next-gen Innova hybrid. The next-generation Toyota Innova has already been spotted testing in India. Reports suggest, the new MPV (codenamed: 560B) is li…"w2022-04-24T08:02:42Zw"Toyota has filed a trademark application for the 'Innova HYCROSS' name in India. It could be used for the next-gen Innova hybrid.
The next-generation Toyota Innova has already been spotted testing i… [+663 chars]"
22w264w{'id': None, 'name': 'Moneycontrol'}w"Moneycontrol News"w"3 qualities Mindtree looks for when hiring freshers - Moneycontrol"w"Willingness to learn, adapt and the ability to move from one skill to another are three key qualities that Mindtree wants in a fresher, says CEO Debhashis Chatterjee"w2022-04-24T07:50:28Zw"Willingness to learn, adapt and the ability to move from one skill to another are three key qualities that Mindtree looks for in a fresher, CEO Debhashis Chatterjee has said.
In a recent interaction… [+1407 chars]"
23w265w{'id': None, 'name': 'CryptoPotato'}wGeorge GeorgievwShiba Inu Launches SHIB Burning Portal: What Does it Mean? - CryptoPotatow"Shiba Inu (SHIB) has introduced a burning portal. Holders can now permanently destroy their tokens, reducing the circulating supply while receiving opportunities for passive income."w2022-04-24T07:26:03Zw"The team behind one of the most popular doge-inspired memecoins – Shiba Inu (SHIB) – has launched a burning mechanism that allows holders to burn their tokens while also generating passive income.
T… [+2105 chars]"
24w267w{'id': None, 'name': 'Greatandhra.com'}wIANSw"After end of Covid third wave, commercial realty out of the woods.. - Greatandhra"wAfter a devastating shock due to the Covid-19 pandemic, the real estate sector is back in action, more so the commercial real estate sector.w2022-04-24T06:33:00Zw"After a devastating shock due to the Covid-19 pandemic, the real estate sector is back in action, more so the commercial real estate sector.
Commercial realty had taken a hard hit as a large number … [+4381 chars]"
25w268w"{'id': None, 'name': 'NDTV News'}"ww"As He Fights To Take Over Twitter, Elon Musk Forms A New 'Super Company': Report - NDTV"w"Elon Musk formed a trio of holding companies as part of his bid to acquire Twitter, potentially giving him a path to combine all his business ventures into a new super company."w2022-04-24T06:26:15Zw"Musk didn't dismiss the idea of creating a parent firm during a discussion last week. (File)
Elon Musk formed a trio of holding companies as he fights to acquire Twitter, potentially giving him a pa… [+1963 chars]"
26w269w{'id': None, 'name': 'Moneycontrol'}wSandip Dasw"Movers & Shakers: 10 stocks that moved the most last week - Moneycontrol"w"The volatility is expected to continue this week, too, due to the expiry of April futures &amp; options contracts and the ongoing earnings season. Stock-specific action is likely to be seen apart from continued focus on the Ukraine war, Covid situation in Chi…"w2022-04-24T06:23:20Zw
27w270w{'id': None, 'name': 'Moneycontrol'}wSunil Shankar Matkarw"Dalal Street Week Ahead | 10 factors that will keep traders busy next week - Moneycontrol"w"Ajit Mishra of Religare Broking suggests limiting overnight leveraged trades and focusing more on themes that are showing consistency in their trends"w2022-04-24T06:21:33Zw"It was yet another week of loss for the market as the benchmark indices shed nearly 2 percent following Infosys and HDFC Bank results. A hawkish statement by Federal Reserve Chair Jerome Powell hinti… [+10185 chars]"
28w271w{'id': None, 'name': 'Hindustan Times'}w"HT News Desk"w"Elon Musk 'not on Wikipedia' jibe after Twitter user says he's not Tesla founder - Hindustan Times"w"The user said that Elon Musk can ""actually 'tap into twitter's true potential' if he acquires it."""w2022-04-24T06:11:32Zw"Tesla chief executive officer (CEO) Elon Musk disagreed with a tweet reminding the users that the tech billionaire was not the founder of the automotive and clean energy company. Vaibhav Sisinty, fou… [+1364 chars]"
29w272w{'id': None, 'name': 'Livemint'}wAsit Manoharw"Two Ipos To Hit Market This Week. ₹2995 Crore At Stake | Mint - Mint"w"Market this week: Campus Activewear aims to raise around  ₹1400 crore from its public offer whereas Rainbow Children's Medicare aims to raise near  ₹1595 crore from its public issue"w2022-04-24T05:41:21Zw"Two IPOs (Initial Public Offering) are going to hit primary market this week. Campus Activewear IPO will be the first one opening on Tuesday, 26th April where Rainbow Children's Medicare IPO will be … [+2213 chars]"
30w273w{'id': None, 'name': 'Moneycontrol'}wBloombergw"Cooking oil chaos exacerbates a looming world hunger crisis - Moneycontrol"w"Russia’s invasion of Ukraine has thrown the trade of sunflower oil into chaos and is squeezing already tight supplies of other vegetable oils used in food, biofuels and personal care products."w2022-04-24T05:06:53Zw"The world's supply of cooking oil -- already squeezed by war -- is getting smaller. Two months after Russias invasion of Ukraine upended global agricultural trade, Indonesia is set to ban exports of … [+5628 chars]"
31w274w{'id': None, 'name': 'Hindustan Times'}wHT Auto DeskwGeneral Motors, Honda in talks to develop solid-state EV batteries - HT Autow"GM and Honda's partnership for solid-state storage would deepen their growing relationship. The two companies already develop hydrogen fuel cells and EVs together."w2022-04-24T04:57:07Zw"General Motors (GM) and Honda Motor are in talks about expanding their electric-vehicle partnership to include development of solid-state EV batteries, which automakers are chasing as they ought to h… [+1922 chars]"
32w275w"{'id': None, 'name': 'News18'}"wBusiness Deskw"LIC IPO: New Issue Size Approved; Know Fresh Date, Quota, More Info - News18"w"LIC IPO: Government has now decided to dilute its 3.5 per cent stake for Rs 21,000 crore, against 5 per cent proposed in draft papers"w2022-04-24T04:17:38Zw"The initial public offering of Life Insurance Corporation (LIC) is expected to hit the market in the first week of May and its board has also approved reducing the issue size. In the LIC IPO, the gov… [+2540 chars]"
33w276w{'id': None, 'name': 'Mirchi9.com'}ww"No More Password Sharing For Netflix Accounts - Mirchi9"w"Netflix is one of the leading giants in OTT platforms. Netflix is going to fix the issue of account password sharing across the globe."w2022-04-24T03:31:36Zw"Netflix is one of the leading giants in OTT platforms. A few days back, news came out that Netflix is going to fix the issue of account password sharing across the globe to increase its revenue.
In … [+1032 chars]"
34w277w{'id': None, 'name': 'CarToq.com'}wPaarth Khatriw"Tata Nexon Electric SUV: Owner shares first month electricity bill on video - CarToq.com"w"Tata Nexon EV is the best selling electric vehicle in the Indian market. It is the most popular EV right now and most people consider buying the Nexon EV only. However, there are several questions that pop up in the minds of potential buyers. One big question…"w2022-04-24T03:26:22Zw"Tata Nexon EV is the best selling electric vehicle in the Indian market. It is the most popular EV right now and most people consider buying the Nexon EV only. However, there are several questions th… [+2869 chars]"
35w278w"{'id': None, 'name': 'News18'}"wAparna Debw"Rakesh Jhunjhunwala's favourite Tata Stock Doubles Investors' Money Every 4 Years. Do You Own? - News18"w"This Rakesh Jhunjhunwala portfolio stock has been giving a stellar return to its shareholders since 2009. Know details"w2022-04-24T02:00:16Zw"Rakesh Jhunjhunwala Portfolio: Despite rising turmoil in the domestic equity market, ace investor Rakesh Jhunjhunwala has some particular convictions that work as a major reason for the ace investor … [+2993 chars]"
36w279w{'id': 'the-times-of-india', 'name': 'The Times of India'}wET BureauwAfter most FRL lenders vote against RIL deal: Reliance Industries, Future Group companies say deal's off - Economic Timesw"That seemingly brings the curtain down on an acquisition plan that was announced in 2020 and then became the cause of a legal battle between Amazon and Kishore Biyani-founded Future that was fought all the way to the Supreme Court as well as an arbitration tr…"w2022-04-24T01:28:00Zw"Reliance Industries Ltd (RIL) called off its deal to purchase Future Group's assets following rejection of the proposal by a majority of lenders to flagship Future Retail Ltd (FRL). 
That seemingly … [+2391 chars]"
37w360w{'id': None, 'name': 'Abplive.com'}w"ABP News Bureau"w"Breaking News LIVE: PM Modi To Inaugurate 7th Edition Of Raisina Dialogue Today - ABP Live"w"Breaking News LIVE: Follow this page for all the updates and Breaking News from India around the world."w2022-04-25T02:06:28Zw"Breaking News LIVE: Hello and welcome to the ABP News LIVE Blog. Follow this space to get the latest developments and Breaking News from India, including the Jahangirpuri demolition drive, Sri Lanka … [+1922 chars]"
38w361w{'id': 'the-times-of-india', 'name': 'The Times of India'}wET TelecomwWhatsApp rolls out ability to add 32 participants to group calls - ETTelecomw"With version 22.8.80 of the app, users will now be able to participate in group voice calls with up to 32 people."w2022-04-25T02:04:00Zw"San Francisco: In a bid to make group calling better, Meta-owned messaging platform WhatsApp will now reportedly support up to 32 participants in group voice calls.According to 9To5Mac, with version … [+933 chars]"
39w362w{'id': None, 'name': 'Cricketaddictor.com'}wMore by Vicky SinghwPBKS vs CSK Dream11 Prediction, Fantasy Cricket Tips, Dream11 Team, Playing XI, Pitch Report, Injury Update- Tata IPL 2022 - Cricket AddictorwPBKS vs CSK Dream11 Prediction, Fantasy Cricket Tips, Dream11 Team, Playing XI, Pitch Report, Injury Update- Tata IPL 2022w2022-04-25T01:35:09Zw"PBKS vs CSK Dream11 Prediction, Fantasy Cricket Tips, Dream11 Team, Playing XI, Pitch Report, Injury Update of Tata IPL 2022 match between Punjab Kings and Chennai Super Kings. They will play against… [+5139 chars]"
40w363w{'id': None, 'name': 'The Quint'}wAshlesha Thakurw"Malaria Day 2022: Did You Know There Are Different Types of Malaria? - The Quint"w"World Malaria Day 2022: Experts explains what the different types of malaria are, how you can identify them, symptoms, how to prevent and treatment options."w2022-04-25T01:34:00Zw"There are basically 5 types of Malaria, caused by different parasites:
<ul><li>Plasmodium falciparum (P. Falciparum)
</li></ul>This parasite bites mostly during the day, and symptoms start showing … [+440 chars]"
41w364w{'id': None, 'name': 'Moneycontrol'}w"Moneycontrol News"w"Buzzing Stocks | ICICI Bank, HDFC Bank, Voltas, PVR, and others in news today - Moneycontrol"w"Stocks In the News: Check out the companies making headlines before the opening bell"w2022-04-25T01:29:51Zw
42w365w{'id': None, 'name': 'Abplive.com'}w"ABP News Bureau"w"World Immunization Week 2022: Know The Week's Significance & What The Theme 'Long Life For All' Means - ABP Live"wProtecting more people and more communities from vaccine-preventable diseases is the ultimate goal of World Immunization Week.w2022-04-25T01:23:19Zw"New Delhi: World Immunization Week is celebrated worldwide in the last week of April, to highlight the collective action required and to promote the use of vaccines to protect people of all age group… [+5375 chars]"
43w366w{'id': None, 'name': 'The Indian Express'}wAnju Agnihotri Chabaw"Demand up, govt procurement of Punjab wheat hits 15-yr low - The Indian Express"w"Government wheat purchases from Punjab — which is also the largest contributor to the Central pool — hit a record 132.14 lt in the 2021 season. The last time that procurement fell below 100 lt was back in 2007 and 2006, when these totaled 70.99 lt and 69.07 l…"w2022-04-25T01:20:58Zw"Government wheat procurement in Punjab is set to fall to a 15-year low, with private purchases likely to cross five lakh tonnes (lt) for the first time since 2007. This comes on the back of rising ex… [+3462 chars]"
44w367w{'id': None, 'name': 'Livemint'}wLivemintwWatch | 1st All-private Astronaut Team Set To Leave International Space Station | Mint - Mintw"The Ax-1 launched atop Elon Musk's SpaceX Falcon 9 rocket on April 8 and arrived at the ISS a day later.Ax-1 marks the sixth human spaceflight SpaceX has launched in nearly two years, following four NASA astronaut missions to the ISS"w2022-04-25T01:14:12Zw"The first-ever all-private astronaut mission to the International Space Station is set to head for home on Monday.
The SpaceX Crew Dragon capsule carrying the four-man team of Houston-based startup … [+2086 chars]"
45w368w{'id': None, 'name': 'Hindustan Times'}wHT Techw"Garena Free Fire MAX Redeem Codes for April 25: Grab the chance to claim freebies now - HT Tech"w"Garena Free Fire MAX redeem codes for April 25, 2022: The process to claim freebies is very simple and easy. The only thing you need is redeem codes and then visit the Garena Free Fire redemption website."w2022-04-25T01:05:25Zw"Garena Free Fire MAX redeem codes for April 25, 2022: Have you claimed Garena Free Free in-game items using redeem codes? If yes, then you can know that you can do the same for its higher version-Gar… [+1928 chars]"
46w369w{'id': None, 'name': 'Moneycontrol'}wSandip Dasw"Top 10 things to know before the market opens today - Moneycontrol"w"Trends on the SGX Nifty indicate a gap-down opening for the broader index in India with a loss of 165 points"w2022-04-25T01:05:02Zw"The market is expected to open in the red as trends on the SGX Nifty indicate a gap-down opening for the broader index with a loss of 165 points.
The Sensex dropped more than 700 points to 57,197, w… [+6077 chars]"
47w370w{'id': None, 'name': 'Hindustan Times'}w"HT News Desk"wFrance's Macron re-elected, defeats far-right leader: ‘President for all’ - Hindustan Timesw"French elections: This is the first time in two decades that France has chosen a president for a second straight term. | World News"w2022-04-25T00:38:55Zw"France has picked Emmanuel Macron for five more years as the country's president in a historic win, making it the first time that a governing leader of the Fifth Republic, which has been the politica… [+3397 chars]"
48w371w{'id': None, 'name': 'Abplive.com'}w"ABP News Bureau"w"Wordle 310 Answer, April 25: Find Hints And Clues For Wordle Answer Today - ABP Live"w"Wordle 310 Answer Today: Here are some clues and hints for you to solve today's Wordle puzzle."w2022-04-25T00:26:30Zw"Wordle 310 Answer Today, April 25: Well, today's Wordle puzzle is really tough. It's not a word we use in our daily conversations and the combination of letters is not easy to guess, either. It's not… [+1863 chars]"
49w372w{'id': None, 'name': 'Forbes'}wJohan MorenowGoogle Pixel Watch Prototype Reportedly Found In Bay Area Restaurant - Forbesw"According to a report from Android Central, a prototype of the rumored Google Pixel Watch was found in a Bay Area restaurant."w2022-04-24T23:46:37Zw"Logo with signage in front of Building 44, which houses employees working on the Android mobile ... [+] phone operating system, at the Googleplex, headquarters of Google Inc in the Silicon Valley tow… [+2648 chars]"
50w373w{'id': None, 'name': 'Selectscience.net'}wSelectSciencew"Vaccinated Covid patients at lower risk than unvaccinated - SelectScience"w"Study finds vaccination with at least one dose is linked with a significantly lower risk of ICU admission and death"w2022-04-24T23:01:40Zw
51w374w{'id': None, 'name': 'Millenniumpost.in'}wMpost BureauwOver 17 lakh people contracted HIV in India in last 10 years due to unprotected sex: RTI reply - Millennium Postw"New Delhi: Over 17 lakh people contracted HIV in the country in the last 10 years due to unprotected ..."w2022-04-24T19:55:45Zw"New Delhi: Over 17 lakh people contracted HIV in the country in the last 10 years due to unprotected intercourse, according to the data provided by National AIDS Control Organization in response to a… [+3025 chars]"
52w375w{'id': 'the-times-of-india', 'name': 'The Times of India'}wM Saleem Panditw"J&K’s youth won’t face hardships their parents, grandparents suffered: PM Modi - Times of India"w"India News: J&K’s youth won’t face hardships their parents and grandparents suffered for want of opportunities and infrastructure, PM Narendra Modi assured on Sun"w2022-04-24T19:04:00Zw"You won't face troubles your parents, grandparents witnessed: PM Modi to youth of KashmirSAMBA: Reaching out to the youth of the Kashmir Valley, Prime Minister Narendra Modi on Sunday spelled out ini… [+186 chars]"
53w376w{'id': None, 'name': 'Firstpost'}wFP Trendingw"Highlights, Tata IPL 2022 LSG vs MI, Full cricket sc.. Lucknow seal big win as Mumbais winless run continues - Firstpost"w"Lucknow Super Giants vs Mumbai Indians Live update - Tata IPL 2022 LSG vs MI Live cricket score , 37th IPL Match Live Coverage: Hello and welcome to our LIVE coverage of the IPL 2022 match between Lucknow Super Giants and Mumbai Indians."w2022-04-24T18:27:09Zw"Lucknow Super Giants vs Mumbai Indians Live update - Tata IPL 2022 LSG vs MI Live cricket score , 37th IPL Match Live Coverage: Hello and welcome to our LIVE coverage of the IPL 2022 match between Lu… [+2802 chars]"
54w377w{'id': None, 'name': 'Hindustan Times'}wUtkarsh Anandw"This calendar year will see 3 CJIs in 3 months - Hindustan Times"w"The quick successions, starting August 26, will go down in the history of the highest court as only the second precedent when the country would have had three different CJIs in a short span of 76 days. | Latest News India"w2022-04-24T18:26:32Zw"The Supreme Court has had a handful of instances when more than one Chief Justice of India (CJI) took the highest chair in the judiciary in a year. But the year 2022 will become only the second such … [+4130 chars]"
55w378w{'id': 'the-times-of-india', 'name': 'The Times of India'}wET Bureauw"Tag Sri Lanka as 'low-income': FM Sitharaman urges IMF - Economic Times"w"Sri Lanka was classified as a middle-income country at the start of the pandemic. Sitharaman argued that given the nature of Sri Lanka's economy - dependence on income from the tourism sector, and the resultant dip in national revenues due to the pandemic - t…"w2022-04-24T18:23:00Zw"India has pressed for Sri Lanka's reclassification as a lower-income country temporarily for debt restructuring, which will help the country get more multilateral help to tide over the unprecedented … [+2823 chars]"
56w379w{'id': 'espn-cric-info', 'name': 'ESPN Cric Info'}wVishal DikshitwRecent Match Report - Super Giants vs Mumbai 37th Match 2022 - ESPNcricinfow"The Lucknow Super Giants captain scored his third century against Mumbai, which is an IPL record"w2022-04-24T18:23:00Zw"After failing to bowl their overs on time for the second time in IPL 2022, Lucknow Super Giants captain KL Rahul was fined INR 24 lakh and the rest of the members in the playing XI were fined INR 6 l… [+56 chars]"
